user,item
212,739
212,187
212,1433
212,168
212,2629
212,536
212,419
212,335
212,486
212,311
212,478
212,5
212,275
212,264
212,33
212,924
212,624
212,1043
212,710
212,3593
212,1107
212,1502
212,1338
212,706
212,260
212,239
212,141
212,44
212,1693
212,1033
213,155
213,889
213,2267
213,329
213,44
213,436
213,459
213,15
213,234
213,255
213,316
213,59
213,25
213,379
213,2199
213,1573
213,136
213,115
213,429
213,1266
213,3260
213,98
213,3387
213,92
213,513
213,17
213,418
213,2329
213,629
213,2602
213,2109
213,8
213,267
213,1107
213,9
213,1923
213,536
213,860
214,16
214,21
214,2667
214,1250
214,23
214,0
214,890
214,2440
214,374
214,11
214,315
214,1145
214,102
214,73
214,17
214,114
214,69
214,5
214,1410
214,14
214,200
215,67
215,697
215,2002
215,307
215,17
215,2052
215,71
215,99
215,33
215,1422
215,722
215,136
215,2033
215,407
215,353
215,1899
215,686
215,436
215,2140
215,301
215,55
215,829
215,551
215,251
215,1041
215,496
215,2436
215,2410
215,243
215,305
215,290
215,187
215,40
215,1637
215,244
215,844
215,3
215,242
215,3095
215,246
215,348
215,1726
215,205
215,20
215,1858
215,3407
215,3094
215,2487
215,16
215,247
215,783
215,1938
215,21
215,23
215,1368
215,3010
215,264
215,831
215,285
215,483
215,78
215,755
215,603
215,1273
215,1278
216,672
216,48
216,5
216,374
216,25
216,16
216,21
216,1666
216,1163
216,17
216,187
216,360
216,9
216,3173
217,2773
217,205
217,189
218,667
218,668
218,51
218,200
218,3
218,2641
218,116
218,262
218,1366
218,33
218,17
218,586
218,247
218,5
218,680
219,930
219,385
219,1191
219,661
219,1266
219,69
219,373
219,2221
219,349
219,207
219,2029
219,157
219,898
219,377
219,67
219,436
219,41
219,1412
219,295
219,356
219,201
219,8
219,1188
219,3790
219,731
219,159
219,1252
219,137
219,669
219,259
219,2541
219,277
219,359
219,444
219,246
219,950
219,234
219,34
219,242
219,1030
219,227
219,1454
219,752
219,485
219,141
219,1260
219,2364
219,212
219,1573
219,979
219,312
219,1107
219,1033
219,351
219,826
219,1045
219,1165
219,1288
219,2217
219,1470
219,45
219,16
219,757
219,79
219,190
219,1679
220,21
220,5
220,178
220,519
220,25
221,350
221,3
221,69
221,197
221,39
221,138
221,95
221,264
221,407
221,3202
221,586
221,655
221,552
221,1483
221,453
221,1445
221,181
221,31
221,323
221,135
221,116
222,16
222,9
222,319
222,21
223,1714
223,168
223,14
223,105
223,825
223,627
223,1421
223,592
223,731
223,103
223,25
223,74
223,155
223,657
223,16
223,694
223,834
223,3
223,1589
223,36
223,1047
223,354
223,1112
223,397
223,905
223,680
223,88
223,919
223,44
223,545
223,1937
223,45
223,364
224,347
224,83
224,295
224,1350
224,71
224,45
224,1672
224,136
224,1746
224,239
224,343
224,44
224,319
224,3
224,1201
224,1222
224,16
224,14
225,354
225,2627
225,755
225,1394
225,2205
225,33
225,11
225,469
225,1813
225,16
225,175
225,2332
225,172
225,77
225,105
225,603
225,737
225,305
225,21
225,1961
225,40
225,205
225,831
225,908
225,17
225,83
225,54
225,70
225,166
225,209
225,43
225,407
225,319
225,1051
225,20
225,15
225,894
225,103
225,99
225,31
225,647
225,571
225,1244
225,301
225,59
225,102
225,3586
225,2702
225,1621
225,1400
226,17
226,1076
226,2576
226,1309
226,761
226,28
227,33
228,25
228,16
228,21
228,469
228,301
228,1144
229,1055
229,334
229,11
229,326
229,232
229,752
229,324
229,906
229,197
229,1600
229,93
229,968
229,14
229,844
229,195
229,45
229,915
229,136
229,149
229,260
229,1626
229,4043
229,319
229,1379
229,249
229,111
229,2430
229,143
230,197
230,3572
230,94
230,138
230,1351
230,58
230,1470
230,826
230,1219
230,155
230,68
230,359
230,339
230,103
230,1045
230,65
230,586
230,1172
230,3
230,156
230,11
230,423
230,3110
230,251
230,4003
230,655
230,523
230,1242
230,35
230,5
230,631
230,263
230,85
230,79
230,116
230,190
230,212
230,266
230,167
230,552
230,409
230,89
230,287
230,306
230,95
230,264
230,69
230,39
230,200
230,275
230,2377
230,2091
230,731
230,323
230,414
230,74
230,59
230,452
230,1685
230,938
230,407
230,16
230,669
230,181
230,29
230,311
230,26
230,632
230,1191
230,209
230,1386
230,42
230,444
230,273
230,31
230,1624
231,93
231,603
231,103
231,45
231,16
231,968
231,162
231,324
231,25
231,967
231,334
231,9
231,143
231,1368
231,111
231,207
231,197
231,915
231,14
231,482
231,752
231,1770
232,170
232,539
232,21
232,78
232,88
232,25
232,9
232,1134
232,763
232,541
232,774
232,114
232,16
233,92
233,394
233,323
233,31
233,287
233,227
233,307
233,116
233,3839
233,333
233,49
233,731
233,586
233,156
233,10
233,138
233,251
233,68
233,254
233,79
233,65
233,135
233,106
233,74
233,95
233,1178
233,181
233,1017
233,176
233,0
233,197
233,266
233,552
233,409
233,94
233,453
233,263
233,423
233,414
233,230
233,155
233,407
234,146
234,9
234,16
234,14
234,154
234,92
234,209
234,752
234,26
234,17
234,1647
234,21
235,44
235,4038
235,2368
235,3468
235,17
235,384
235,1285
235,1615
235,97
235,834
235,168
235,347
235,1655
235,2032
235,20
235,1534
235,260
235,383
235,33
235,1112
235,950
235,3733
235,307
235,1088
235,1400
235,136
235,148
235,204
235,2301
235,36
235,1995
235,30
235,1149
235,1445
235,80
235,114
235,83
235,1884
235,58
235,459
235,49
235,3950
235,1015
235,622
235,39
235,2582
235,2753
235,143
235,1026
235,16
235,3134
235,808
235,5
235,229
235,3704
235,905
235,482
235,120
235,1633
235,154
235,545
235,592
235,379
235,968
235,2850
235,106
235,9
235,115
235,539
236,2468
236,213
236,3680
236,357
236,3602
236,765
236,1986
236,298
236,205
236,218
236,3916
236,3587
236,1732
236,2821
236,25
236,180
236,17
236,40
236,2092
236,1292
236,3516
237,5
237,17
237,21
237,11
237,33
237,16
237,469
238,33
238,204
238,384
238,622
238,3735
238,3244
238,364
238,383
238,3397
238,1026
238,3233
238,997
238,136
238,5
238,57
238,272
238,1427
238,1604
238,869
238,1931
238,290
238,1265
238,274
238,206
238,2615
238,28
239,5
239,143
239,275
239,25
239,209
239,3285
239,65
239,16
239,321
239,319
240,106
240,1679
240,870
240,2047
240,410
240,1677
240,437
240,9
240,0
240,21
240,33
240,210
240,2270
240,493
240,78
240,64
240,329
240,616
240,102
240,17
240,1325
241,65
241,209
241,453
241,552
241,1334
241,5
241,116
241,264
241,181
241,40
241,3099
241,39
241,3903
241,3596
241,138
241,311
241,350
241,275
241,155
241,77
241,586
241,95
241,21
241,323
241,197
241,59
241,3681
241,135
241,31
242,33
242,102
242,3727
242,232
242,264
242,25
242,71
242,5
242,362
242,160
242,2031
242,978
242,306
242,132
242,3
242,0
242,17
242,9
242,45
243,1207
243,531
243,1348
243,237
243,1068
243,1927
243,106
243,25
243,2296
243,21
243,564
243,36
243,114
243,784
243,17
243,3192
243,80
243,298
243,205
244,808
244,1401
244,3830
244,179
244,677
244,259
244,2018
244,58
244,898
244,520
244,28
244,3118
244,8
244,316
244,1531
244,274
244,2839
244,264
244,1149
244,201
244,3818
244,1015
244,979
244,2084
244,197
244,350
244,1974
244,349
244,136
244,1825
244,927
244,476
244,3145
244,2469
244,439
244,213
244,1995
244,2498
244,383
244,651
244,1456
244,3442
244,133
244,2104
244,1621
244,1026
244,1534
244,347
244,120
244,622
244,407
244,2359
244,79
244,1919
244,30
244,16
244,2171
244,195
244,384
244,2122
244,183
244,34
244,364
244,594
244,3267
245,673
245,2674
245,889
245,176
245,54
245,765
245,2019
245,89
245,36
245,1085
245,9
245,102
245,3981
245,774
245,612
245,2331
245,78
246,111
246,456
246,505
246,290
246,1371
246,434
246,1073
246,43
246,175
246,405
246,874
246,1123
246,40
246,25
246,357
246,1661
246,2251
246,9
246,16
246,1942
246,78
246,239
246,17
246,2890
246,0
246,5
246,603
246,65
246,103
246,1575
246,154
247,40
247,1603
247,724
247,108
247,3505
247,25
247,2169
247,2859
247,162
247,2375
247,2697
247,66
247,2272
247,65
247,791
247,1015
247,2599
247,3488
247,78
247,1539
247,955
247,2587
247,1329
247,3342
247,2857
247,21
247,252
247,3448
247,2484
247,1902
247,2461
247,1702
247,903
247,23
247,981
247,205
247,4000
247,1804
247,3899
247,3381
247,2603
247,4032
247,3705
247,4079
247,17
247,2953
247,2028
247,3529
247,2768
247,30
248,135
248,21
248,17
248,273
248,9
248,25
248,453
248,95
248,488
248,5
248,181
248,309
248,209
248,247
248,16
248,40
248,103
248,77
248,1055
248,655
248,264
248,407
248,59
248,929
248,0
248,39
248,138
248,552
248,351
248,586
248,80
249,1073
249,1840
249,0
249,1176
249,39
249,89
249,518
249,168
249,80
249,3990
249,65
249,3091
249,33
249,40
249,2012
249,3692
249,2729
249,3689
249,43
249,2881
249,1420
249,340
249,434
249,3388
249,3453
250,2967
250,5
250,200
250,462
250,1248
250,16
250,319
250,1701
250,17
250,103
250,2154
250,1440
251,220
251,3805
251,5
251,1368
251,3967
251,4078
251,2393
251,787
251,2219
251,473
251,25
251,483
251,1905
252,5
252,16
252,1346
253,761
253,65
253,223
253,25
253,221
253,17
254,2483
254,17
254,890
254,1075
254,222
254,797
254,280
254,1772
254,2595
254,959
254,2677
254,282
254,65
254,16
254,2083
254,23
254,78
254,1783
254,1387
254,1914
254,2618
254,45
254,221
255,1232
255,15
255,192
255,4071
255,49
255,487
255,14
255,0
255,1968
255,3848
255,2211
255,3674
255,1594
255,908
255,89
255,77
255,254
256,913
256,2231
256,136
256,350
256,1026
256,41
256,1149
256,33
256,4070
256,1765
256,16
256,384
256,48
256,383
256,114
256,155
256,1995
256,2354
256,1534
256,0
256,808
256,17
256,97
256,204
256,253
256,575
256,2016
256,74
256,272
256,28
256,21
256,238
256,347
256,1633
256,40
256,80
256,622
256,1084
256,106
256,364
257,33
257,1860
257,148
257,2292
257,106
257,379
257,1889
257,1044
257,43
257,1814
257,301
257,80
257,1682
257,837
257,912
257,17
257,36
257,982
257,1430
257,78
257,1286
257,1879
257,566
257,645
257,1317
257,1371
257,143
257,3136
258,100
258,1835
258,534
258,17
258,575
258,1401
258,706
258,377
258,1084
258,493
258,1879
258,181
258,405
258,1287
258,21
258,1502
258,312
258,1604
258,365
258,454
258,1021
258,3518
258,349
258,19
258,373
258,472
258,429
258,11
258,59
258,264
258,1709
258,616
258,2379
258,1196
258,25
258,9
258,425
258,72
258,2341
258,251
258,5
258,2661
258,1165
258,316
259,316
259,72
259,141
259,2274
259,407
259,2708
259,655
259,552
259,979
259,266
259,616
259,465
259,39
259,138
259,3693
259,51
259,2736
259,181
259,275
259,1288
259,1052
259,69
259,347
259,1368
259,586
259,430
259,259
259,539
259,234
259,135
259,350
259,227
259,930
259,323
259,3998
259,3
259,1259
259,197
259,453
259,209
259,1817
259,3396
259,95
260,49
260,946
260,737
260,347
260,33
260,786
260,25
260,2837
260,1983
260,1232
260,410
260,17
260,16
260,0
260,168
260,600
260,264
260,940
260,114
260,374
260,3265
260,523
261,20
261,33
261,3
261,379
261,26
261,28
261,229
261,221
261,285
261,584
261,1394
261,44
261,407
261,256
261,752
261,890
261,209
261,301
261,178
261,571
261,83
262,1084
262,59
262,1291
262,383
262,1633
262,65
262,3536
262,2492
262,71
262,860
262,364
262,233
262,347
262,915
262,242
262,120
262,2276
262,377
262,204
262,1404
262,3155
262,1748
262,1004
262,1015
262,178
262,41
262,1534
262,3910
262,274
262,5
262,1733
262,582
262,39
262,608
262,1624
262,1026
262,230
262,1149
262,1995
262,239
262,1189
262,28
262,47
262,4065
262,134
262,324
262,16
262,717
262,234
262,30
262,1368
262,2623
262,209
262,495
262,9
262,3337
262,556
262,389
262,102
262,384
262,11
262,436
262,622
262,136
263,155
263,126
263,329
263,33
263,1421
263,17
263,74
263,20
263,232
263,9
263,21
263,353
264,1201
264,21
264,5
264,239
264,2875
264,273
264,65
264,16
264,2671
264,17
264,69
264,237
265,9
265,3208
265,71
265,1637
265,465
265,290
265,1421
265,205
265,3551
265,11
265,1940
265,1140
265,167
265,113
265,31
265,67
265,247
265,759
265,736
265,1229
265,3402
265,65
265,266
265,19
265,478
265,157
265,374
265,56
265,237
265,2337
265,364
265,138
265,260
265,444
265,1084
265,2688
265,2890
265,1496
265,1782
265,706
265,137
265,1002
265,155
265,1266
265,3263
265,16
265,636
265,1527
265,2437
265,187
265,3069
265,249
265,508
265,17
265,18
265,436
265,106
265,88
265,513
265,1621
265,126
265,910
265,102
265,407
265,3313
266,2255
266,71
266,615
266,1034
266,21
266,9
266,5
266,234
266,492
267,1034
267,78
267,357
267,934
267,17
268,17
268,25
268,103
268,5
268,71
268,196
268,1789
268,239
268,923
268,16
269,266
269,855
269,273
269,323
269,4011
269,11
269,897
269,65
269,1972
269,3
269,329
269,1656
269,138
269,655
269,762
269,350
269,16
269,102
269,3849
269,1288
269,374
269,215
269,616
269,671
269,135
269,316
269,229
269,2222
269,267
269,465
269,95
269,1011
269,2801
269,40
269,894
269,14
269,94
269,59
269,31
269,79
269,26
269,3366
269,25
269,200
269,275
269,1323
269,3229
269,849
269,9
269,453
269,197
269,2987
269,354
269,116
269,69
269,880
269,2421
269,586
269,362
269,103
269,181
269,58
269,264
269,1867
269,77
270,331
270,11
270,3154
270,16
270,102
270,5
270,205
270,25
270,141
270,9
270,21
270,114
271,78
271,1436
271,1267
271,3582
271,2778
271,4045
271,206
271,15
271,1807
271,1331
271,17
271,3898
271,353
271,25
271,170
271,9
271,2474
271,803
271,3486
271,1992
271,1060
271,3942
271,643
271,2686
271,2130
271,2103
271,1903
271,40
271,1099
271,3913
271,16
271,1130
271,2037
271,262
271,2868
271,2012
271,276
271,3656
271,1114
271,2376
271,699
271,65
271,719
271,2096
272,755
272,637
272,1913
272,70
272,26
272,68
272,3565
272,379
272,9
272,1641
272,1398
272,354
272,17
272,1244
272,551
272,571
272,1401
272,16
272,356
272,3697
272,1938
272,15
272,264
272,229
272,439
272,2244
272,1252
272,1813
272,79
272,1972
272,1958
272,285
272,262
272,757
272,33
272,1392
272,404
272,603
272,21
272,3152
272,2252
272,8
272,1838
272,259
272,407
272,301
272,352
272,1731
272,39
272,1108
272,1679
272,373
272,1906
272,690
272,349
272,831
272,299
272,1725
272,272
272,154
272,59
272,931
272,141
272,136
272,58
272,242
272,49
272,526
272,36
272,246
272,20
272,478
272,14
272,898
272,559
272,205
272,1343
272,44
272,98
272,2217
272,237
272,2360
272,234
272,1267
272,367
272,102
272,1001
272,2563
272,1653
272,377
272,92
272,42
272,469
272,2547
272,2882
272,69
272,1654
272,99
272,721
272,284
272,1275
272,1729
272,106
272,1055
273,65
273,2971
273,3264
273,903
273,2426
273,17
273,2594
273,30
273,885
273,3889
273,51
273,2429
273,2176
273,274
273,252
273,278
273,97
273,2628
273,3403
273,576
273,136
273,4074
273,2690
273,3584
273,3298
273,25
273,1758
273,1026
274,1490
274,246
274,3730
274,2535
274,2963
274,213
275,1156
275,54
275,65
275,379
275,1382
275,1293
275,1160
275,251
275,228
275,3656
275,2915
275,264
275,132
275,1422
275,412
275,16
275,93
275,33
275,469
275,25
275,78
275,21
276,5
276,2988
276,444
276,228
276,3504
276,319
276,237
276,69
276,856
276,357
276,492
276,306
276,374
276,21
276,88
276,2491
276,17
276,40
276,2173
276,31
276,273
276,11
276,2260
276,167
276,248
276,1137
277,260
277,16
277,242
277,93
277,915
277,324
277,906
277,111
277,103
277,246
277,200
277,132
277,226
277,3086
277,536
277,1673
277,482
277,0
277,249
277,207
277,17
277,936
277,1832
277,5
278,25
278,21
278,374
278,114
278,17
278,16
279,549
279,2377
279,226
279,1410
279,311
279,277
279,6
279,137
279,444
279,329
279,838
279,1250
279,279
279,862
279,312
279,552
279,536
279,2810
279,181
279,212
279,1016
279,326
279,979
279,1200
279,266
279,616
279,39
279,1034
279,350
279,316
279,400
279,229
279,112
279,209
279,0
279,40
279,246
279,1864
279,1305
279,323
279,1165
279,31
279,508
279,722
279,59
279,385
279,138
279,1191
279,331
279,655
279,305
279,27
279,1965
279,237
279,72
279,116
279,200
279,41
279,1276
279,567
279,1817
279,275
279,167
279,136
279,633
279,141
279,1371
279,242
279,69
279,1
279,95
279,368
279,389
279,661
279,356
279,698
279,132
279,1119
279,550
279,190
279,453
279,586
279,227
279,1470
279,155
279,1627
279,14
279,319
279,455
279,135
279,44
279,1638
279,38
279,221
279,1045
279,486
279,264
279,3
279,393
279,58
279,377
279,1117
279,1060
279,197
279,1285
279,407
279,539
279,207
279,702
279,518
279,192
279,1386
279,28
279,33
279,175
279,826
280,1690
280,1055
280,25
280,9
280,48
280,16
280,78
280,1355
280,17
280,255
281,38
281,16
282,2245
282,1595
282,407
282,5
282,1547
282,28
282,671
282,1170
282,999
282,3520
282,1552
282,1498
282,1082
282,2315
283,2648
283,103
283,26
283,1371
283,11
283,3633
283,21
283,3767
283,3168
283,25
283,257
283,370
284,1413
284,102
284,1834
284,14
284,132
284,25
284,16
284,536
284,17
284,1368
284,166
284,262
286,261
286,370
286,17
286,21
287,3877
287,54
287,1382
287,3837
287,264
287,540
287,1004
287,11
287,105
287,36
287,26
287,1640
287,1214
287,3
287,83
287,315
287,246
287,65
287,1269
287,982
287,3685
287,102
288,200
288,149
288,537
288,1516
288,2739
288,1700
288,2781
288,2141
288,11
288,2703
288,17
289,10
289,9
289,409
289,66
289,21
289,2284
289,17
290,38
290,262
290,200
290,31
290,2407
290,246
291,229
291,571
291,831
291,539
291,407
291,285
291,755
291,0
291,126
291,2832
291,301
291,9
291,89
291,33
291,603
291,70
291,102
291,269
291,17
291,305
291,221
291,21
291,725
291,16
291,3183
291,961
291,551
291,34
292,204
292,17
292,5
292,25
292,384
292,1026
292,1794
292,622
292,136
292,1633
292,71
292,28
292,1368
292,383
292,16
292,2499
292,209
292,342
292,167
292,364
292,29
292,1149
293,1957
293,9
293,3009
293,65
293,271
293,433
293,16
293,149
293,1080
293,3143
293,10
293,2012
293,1725
293,502
293,56
293,894
293,26
293,114
293,3
293,102
293,17
293,1299
294,16
294,189
294,3713
294,357
294,2495
294,102
294,338
294,2281
294,738
294,2542
294,65
294,88
294,280
294,350
294,301
294,608
294,1994
294,3669
294,11
294,478
294,272
294,136
294,417
294,244
294,1729
294,3576
294,4015
294,21
295,1285
295,377
295,1107
295,598
295,65
295,26
295,14
295,157
295,319
295,1266
295,168
295,71
295,1354
295,803
295,379
295,1165
295,277
295,17
295,20
295,242
295,1188
295,312
295,25
295,246
295,31
295,3107
296,319
296,26
296,239
296,45
296,640
296,3100
296,88
296,1197
296,859
296,25
296,260
296,3
296,21
296,166
296,2578
296,103
296,3485
296,578
296,488
296,58
296,14
296,94
296,2258
296,4007
296,1374
296,16
296,3865
296,1759
297,44
297,26
297,136
297,70
297,33
297,301
297,755
297,17
297,229
297,571
297,83
297,20
297,305
297,285
297,28
297,961
297,25
297,551
297,16
297,686
297,1941
297,379
298,11
298,21
298,83
298,154
298,17
298,3649
298,25
299,3191
299,1879
299,16
299,25
299,626
299,17
299,3867
299,54
299,9
299,21
299,1202
299,2934
299,3748
299,2550
300,77
300,19
300,274
300,136
300,21
300,11
300,384
300,14
300,197
300,1157
300,1026
300,239
300,301
300,135
300,323
300,5
300,1644
300,1647
300,350
300,1582
300,2213
300,1225
300,2141
300,159
300,1717
300,453
300,264
300,586
300,116
300,534
300,262
300,655
300,552
300,275
300,2455
300,155
300,97
300,755
300,31
300,181
300,266
300,1633
300,407
300,1155
300,40
300,79
300,3
300,1141
300,138
300,209
300,370
300,83
300,132
300,271
300,95
300,49
301,1244
301,666
301,33
301,155
301,126
301,2479
301,518
301,17
302,69
302,2584
302,2083
302,21
302,1036
302,2202
302,2922
302,280
302,774
302,2798
302,262
302,3367
302,94
302,1496
302,155
302,25
302,1031
302,286
302,1489
302,255
302,1921
302,612
302,106
302,17
302,2899
303,73
303,574
303,3570
303,1146
303,3425
303,2425
303,1562
304,59
304,1735
304,2596
304,4031
304,3334
304,1918
304,21
304,16
304,1305
304,5
304,3989
304,776
305,33
305,126
306,65
306,293
306,141
306,715
307,453
307,263
307,68
307,116
307,407
307,69
307,780
307,350
307,311
307,287
307,205
307,423
307,2821
307,58
307,16
307,136
307,181
307,42
307,49
307,138
307,209
307,11
307,197
307,605
307,409
307,740
307,35
307,1810
307,155
307,26
307,266
307,79
307,135
307,323
307,1755
307,795
307,1507
307,99
307,655
307,95
308,1464
308,9
308,167
308,71
308,102
308,5
308,1055
308,3726
308,59
308,462
308,810
308,1234
309,16
309,2836
309,622
309,2883
310,643
310,307
310,1165
310,678
310,367
310,56
310,1621
310,1582
310,356
310,11
310,686
310,17
310,98
310,65
310,931
310,661
310,417
310,409
310,284
310,33
310,44
310,277
310,99
310,333
310,21
310,71
310,197
310,526
310,731
310,1013
310,25
310,20
310,89
310,9
310,299
310,1727
310,539
310,227
310,242
310,42
310,26
310,571
310,301
310,551
310,338
310,285
310,1628
310,0
310,40
310,92
310,246
310,273
310,979
310,154
310,155
310,83
311,126
311,16
311,40
311,374
312,1263
312,1453
312,78
312,1523
312,17
312,2502
312,1435
312,3696
312,3421
312,3291
312,166
312,2584
312,2165
312,1288
312,3746
312,2232
312,21
312,223
312,2085
312,3058
312,905
312,763
312,2459
312,80
313,581
313,323
313,95
313,710
313,1695
313,905
313,2949
313,266
313,665
313,59
313,69
313,379
313,1112
313,465
313,364
313,82
313,58
313,181
313,157
313,1972
313,28
313,311
313,40
313,453
313,175
313,584
313,354
313,277
313,173
313,1867
313,1075
313,264
313,592
313,625
313,17
313,644
313,1038
313,209
313,275
313,14
313,350
313,757
313,3
313,79
313,1107
313,138
313,312
313,110
313,1658
313,2751
313,1676
313,935
313,449
313,135
313,31
313,407
313,655
313,770
313,894
313,186
314,56
314,551
314,2866
314,28
314,3946
314,301
314,1187
314,364
314,1394
314,25
314,761
314,3159
314,17
314,285
314,54
314,2865
314,229
314,20
314,845
314,1782
314,1456
314,571
314,515
314,379
314,136
314,2230
314,2947
314,26
314,686
314,1330
314,58
314,1621
314,561
314,3022
314,1154
314,2783
314,83
314,316
315,274
315,136
315,1970
315,21
315,102
315,17
315,205
315,890
315,88
315,2444
316,25
316,44
316,11
316,2688
317,1709
317,431
317,1305
317,316
317,1055
317,9
317,2619
317,314
317,3
317,38
317,16
317,625
317,1274
317,208
317,429
317,881
317,1480
317,311
317,318
317,373
317,1773
317,3933
317,1021
317,297
317,757
317,11
317,21
317,201
317,425
317,3531
317,2098
317,2661
317,31
317,41
317,138
317,3511
317,796
317,349
317,1287
317,3635
317,249
317,711
317,137
317,133
317,1910
317,272
317,1502
317,377
317,2341
317,950
317,365
317,594
317,1387
317,5
317,1084
317,275
317,259
318,2480
318,305
318,155
318,1511
319,160
319,29
319,69
320,14
320,319
320,16
320,758
320,582
320,132
320,5
320,25
320,40
320,456
321,260
321,1084
321,14
321,138
321,3509
321,209
321,2243
321,356
321,967
321,631
321,1252
321,1250
321,1502
321,103
321,9
321,227
321,550
321,1021
321,242
321,181
321,237
321,324
321,661
321,207
321,246
321,436
321,312
321,979
321,21
321,482
321,615
321,239
321,71
321,5
321,141
321,39
321,377
321,41
322,967
322,377
322,318
322,312
322,71
322,1188
322,1165
322,436
322,98
322,39
322,295
322,1266
322,246
322,17
322,33
322,661
322,356
322,242
322,260
322,1004
323,168
323,795
323,545
323,54
323,834
323,25
323,14
323,103
323,49
323,905
323,3780
323,3
323,45
323,1090
323,43
323,26
323,155
323,17
323,44
323,209
323,561
323,148
323,354
323,48
323,5
323,301
323,592
323,379
324,326
324,266
324,197
324,17
324,2858
324,48
324,181
324,69
324,39
324,1535
324,1992
324,370
324,25
324,311
324,3866
324,116
324,135
324,138
324,1638
324,136
324,79
324,262
324,323
324,586
324,16
324,552
324,31
324,453
325,57
325,40
325,25
326,155
326,1252
326,3761
326,921
326,2930
326,2597
326,106
326,340
326,209
326,9
326,16
326,3193
326,39
326,706
326,221
326,102
326,65
326,25
326,11
326,3936
326,839
326,21
326,3065
327,33
327,808
327,271
327,114
327,3903
327,368
327,132
327,120
327,1141
327,2519
327,3
327,97
327,384
327,274
327,28
327,2595
327,26
327,1918
327,136
327,478
327,1633
327,329
327,1305
327,776
327,370
328,328
328,16
328,103
328,3984
328,21
329,366
329,1978
329,25
329,503
329,173
329,393
329,3441
329,167
329,823
329,2592
329,223
329,329
329,9
329,427
329,5
329,1119
330,384
330,1995
330,1304
330,33
330,1026
330,622
330,26
330,1149
330,301
330,16
330,21
330,132
330,68
330,398
330,1141
330,2355
330,347
330,1005
330,1534
330,44
330,3502
330,159
330,418
330,102
330,120
330,808
330,209
330,25
330,1015
330,274
330,383
330,204
330,28
330,1717
330,1409
330,2574
331,172
331,16
331,923
331,526
331,230
331,209
331,3874
331,1068
331,1412
331,39
331,54
331,661
331,2368
331,2933
331,711
331,249
331,615
331,1157
331,350
331,233
331,83
331,1268
331,1019
331,332
331,14
331,71
331,25
331,518
331,275
331,1344
331,936
331,17
331,1368
331,141
331,239
331,324
331,739
331,1876
331,312
331,277
331,444
331,1260
331,157
331,2026
331,940
331,298
331,237
331,915
332,3772
332,233
332,967
332,201
332,0
332,482
332,260
332,915
332,898
332,324
332,4064
332,39
332,16
332,249
332,906
332,3597
332,425
332,244
332,132
332,936
332,2243
332,950
332,757
332,328
332,5
332,1367
332,3
332,93
332,1162
332,436
332,43
333,1222
333,65
333,2394
333,3825
334,71
334,103
334,200
334,167
334,1250
334,209
334,5
334,16
334,17
334,21
334,69
335,3132
335,16
335,4009
335,341
335,1413
335,3174
337,3
337,29
337,93
337,230
337,71
337,368
337,21
337,5
337,16
337,33
337,25
338,249
338,21
338,167
338,259
338,572
338,114
338,979
338,1052
338,16
338,365
338,796
338,2371
338,239
338,2217
338,625
338,472
338,17
338,31
338,1913
338,1084
338,950
338,374
338,207
338,1744
338,251
338,477
338,136
338,41
338,5
338,1266
338,615
338,387
338,425
338,11
338,71
338,439
338,25
338,272
338,209
338,39
338,3305
338,234
338,8
338,237
338,260
338,2004
339,307
339,136
339,21
339,791
339,11
339,2163
339,16
339,65
339,465
340,2713
340,407
340,43
340,266
340,423
340,616
340,586
340,311
340,3647
340,409
340,11
340,1017
340,223
340,116
340,176
340,272
340,21
340,1178
340,350
340,5
340,2706
340,2473
340,156
340,740
340,197
340,264
340,263
340,552
340,138
340,485
340,655
340,78
340,1925
340,2747
340,2490
340,49
340,92
340,275
340,731
340,31
340,1271
340,181
340,209
340,9
340,48
340,10
340,453
340,16
340,68
340,0
340,73
340,492
340,333
340,323
341,348
341,21
342,737
342,79
342,323
342,264
342,197
342,552
342,407
342,116
342,95
342,69
342,135
342,39
342,266
342,311
342,181
342,31
342,1546
342,350
343,16
343,14
343,860
343,103
343,65
343,3773
343,324
343,2151
343,233
343,25
343,906
343,844
343,752
343,31
343,350
343,318
343,148
343,1274
343,99
343,45
343,40
343,967
343,915
343,28
343,482
343,334
343,71
343,44
343,260
343,136
343,239
343,249
343,1972
343,731
343,894
343,207
344,552
344,2330
344,2579
344,21
344,460
344,1700
344,1790
344,893
344,3556
344,2672
344,2795
344,371
344,1638
344,25
344,544
344,1872
344,39
344,292
344,910
344,1069
344,471
344,1232
344,31
344,264
344,311
344,80
344,32
344,15
344,497
344,677
344,234
344,1621
344,595
344,77
344,766
344,2839
344,3
344,69
344,40
344,205
344,350
344,166
344,138
344,3528
344,65
344,409
344,1585
344,266
344,1576
344,79
344,116
344,2246
344,1470
344,33
344,3622
344,88
344,695
344,135
344,2145
344,464
344,691
344,232
344,102
344,197
344,3952
344,655
344,92
344,477
344,1522
344,647
344,730
344,903
344,2871
344,323
344,74
344,343
344,431
344,43
344,2370
344,3796
344,1947
344,3417
344,272
344,83
344,374
344,615
344,483
344,523
345,3234
345,3066
345,3140
345,870
345,21
345,329
345,48
346,3
346,448
346,3458
346,57
346,1296
346,669
346,3235
346,1191
346,168
346,2194
346,312
346,649
